ASDAGE,ASRREA,ASRLIT,ASRINF,ASRIIE,ASRRSI,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGSCR,ASBGHRL,ASBHSES,ASBHELA,ASBHENA,ASBHELN,ASBHELT,ASBHPCS,ASBHPLR,ACBG09,ACBG15,ACBG16,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITSEX,ASRIBM,ASBG03,ASBG05A,ASBG05B,ASBG05E,ASBG05F,ASBG05G,ASBG05H,ASBG05I,ASBG05J,ASBG05K,ASBG06,ASBG07A,ASBG07B,ASBG08A,ASBG08B,ASBG10F,ASBR03A,ASBR03B,ASBR03C,ASBR04,ASBR05,ASDGSEC,ASDGSSB,ASDGSB,ASDGERL,ASDGDRL,ASDGSLR,ASDGSCR,ASDG05S,ASBH02A,ASBH02B,ASBH03A,ASBH03B,ASBH03C,ASBH03D,ASBH03E,ASBH04,ASBH06,ASBH07F,ASBH09,ASBH14A,ASBH14B,ASBH14C,ASBH16,ASBH18AA,ASBH18AB,ASBH18BA,ASBH18BB,ASBH18CA,ASBH18CB,ASBH18DA,ASBH18DB,ASBH18EA,ASBH18EB,ASBH19,ASBH20A,ASBH20B,ASBH20C,ASBH21A,ASBH21B,ASBH21C,ASBH21D,ASBH22,ASDGHRL,ASDHSES,ASDHELA,ASDHENA,ASDHELN,ASDHELT,ASDHPCS,ASDHPLR,ASDHAPS,ASDHEDUP,ASDHOCCP,ACBG04,ACBG05A,ACBG05B,ACBG07B,ACBG07C,ACBG08,ACBG13,ACBG14A,ACBG14B,ACBG14C,ACBG14D,ACBG14E,ACBG14F,ACBG14G,ACBG14H,ACBG14I,ACBG14J,ACBG14K,ACBG14L,ACBG14M,ACBG14N,ACBG17,ACBG18A,ACBG18B,ACBG18C,ACBG19,ACBG20,ACBG21A,ACBG21B,ACBG21C,ACBG21D,ACBG21E,ACBG21F,ACDGRRS,ACDGEAS,ACDGDAS,ACDGSBC,ATBG02,ATBG03,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI
9.83,605.8333479999999,612.256592,632.1535660000001,632.095418,617.814744,6.93942,9.82079,9.85265,8.83577,9.89746,8.96826,8.72693,9.60729,9.65449,7.16522,7.57471,7.264050000000001,12.79881,12.13203,9.58447,160.0,4.0,4.0,6.42218,9.08841,12.9615,1056.0,20.0,23.0,22.964871151146998,0.0,0.0,8.83963,13.6815,6.680299999999999,8.54995,153.6,64.0,1,4,1,1,2,2,2,2,2,1,2,1,5,3,3,2,2,2,2,2,3,2,1,3,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,4,3,2,1,1,3,2,1,1,3,2,2,1,1,3,3,3,5,4,4,5,5,5,4,3,1,2,2,5,1,1,1,2,1,1,1,3,3,1,3,1,4,1,2,1,1,2,1,3,2,2,2,1,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,3,2,2,3,3,3,3,4,4,1,4,3,3,1,1,2,2,2,2,2,2,2,2,3,3,5,3,1,3,2
9.83,577.0828919999999,568.40128,565.09874,571.8455779999999,569.320634,8.77882,10.82106,12.567489999999998,9.1701,10.21804,7.68295,7.84162,8.54792,7.92896,7.61837,7.99769,7.714189999999999,11.61328,8.994789999999998,7.62363,160.0,4.0,4.0,6.42218,9.08841,12.9615,1056.0,20.0,23.0,22.964871151146998,0.0,0.0,8.83963,13.6815,6.680299999999999,8.54995,153.6,64.0,1,4,2,1,1,1,1,2,2,2,2,2,5,3,3,2,1,1,2,2,4,2,1,2,1,1,2,2,3,3,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,3,2,2,2,1,2,3,4,4,2,1,1,3,2,1,1,3,2,2,1,1,3,3,3,5,4,4,5,5,5,4,3,1,2,2,5,1,1,1,2,1,1,1,3,3,1,3,1,4,1,2,1,1,2,1,3,2,2,2,1,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,3,2,2,3,3,3,3,4,4,1,4,3,3,1,1,2,2,2,2,2,2,2,2,3,3,5,3,1,3,2
9.67,599.0612100000001,609.692784,623.207628,611.393344,618.496394,9.51164,12.852619999999998,10.28695,8.05152,10.21804,9.86291,8.428240000000002,9.91526,9.3078,8.91792,10.04897,9.43432,11.61328,9.52493,8.04235,160.0,4.0,4.0,6.42218,9.08841,12.9615,1056.0,20.0,23.0,22.964871151146998,0.0,0.0,8.83963,13.6815,6.680299999999999,8.54995,153.6,64.0,1,4,1,1,2,1,2,1,2,1,2,2,5,3,2,2,3,1,3,1,2,2,2,2,1,1,2,2,2,2,3,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,3,4,3,2,1,1,3,2,1,1,3,2,2,1,1,3,3,3,5,4,4,5,5,5,4,3,1,2,2,5,1,1,1,2,1,1,1,3,3,1,3,1,4,1,2,1,1,2,1,3,2,2,2,1,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,3,2,2,3,3,3,3,4,4,1,4,3,3,1,1,2,2,2,2,2,2,2,2,3,3,5,3,1,3,2
9.83,601.6531940000001,635.3999100000001,597.494478,577.56687,570.2665639999999,8.55821,9.15299,12.567489999999998,10.0428,15.04369,9.86291,8.72693,8.08848,7.22491,8.48851,8.81024,8.57506,13.91988,12.13203,9.58447,160.0,4.0,4.0,6.42218,9.08841,12.9615,1056.0,20.0,23.0,22.964871151146998,0.0,0.0,8.83963,13.6815,6.680299999999999,8.54995,153.6,64.0,1,4,1,1,1,2,1,1,2,1,2,2,5,3,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,3,2,2,2,1,1,2,4,3,5,1,1,3,2,1,1,3,2,2,1,1,3,3,3,5,4,4,5,5,5,4,3,1,2,2,5,1,1,1,2,1,1,1,3,3,1,3,1,4,1,2,1,1,2,1,3,2,2,2,1,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,3,2,2,3,3,3,3,4,4,1,4,3,3,1,1,2,2,2,2,2,2,2,2,3,3,5,3,1,3,2
9.67,542.680258,574.7309040000001,521.132494,547.96009,543.806946,9.51164,9.82079,12.567489999999998,9.56347,10.57259,10.14141,8.1368,9.60729,8.92588,6.686340000000001,7.99769,7.264050000000001,9.0796,7.35062,4.99244,160.0,4.0,4.0,6.42218,9.08841,12.9615,1056.0,20.0,23.0,22.964871151146998,0.0,0.0,8.83963,13.6815,6.680299999999999,8.54995,153.6,64.0,1,3,3,1,1,1,1,1,2,2,1,1,5,3,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,3,3,1,1,1,2,1,2,2,1,2,1,1,1,1,1,5,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,3,4,3,2,1,1,3,2,1,1,3,2,2,1,1,3,3,3,5,4,4,5,5,5,4,3,1,2,2,5,1,1,1,2,1,1,1,3,3,1,3,1,4,1,2,1,1,2,1,3,2,2,2,1,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,3,2,2,3,3,3,3,4,4,1,3,2,3,1,1,2,2,2,2,2,2,2,2,3,3,5,3,1,3,2
10.17,625.7439320000001,631.8756999999999,638.785922,606.848462,610.1647399999999,8.34208,7.87932,12.567489999999998,8.05152,10.57259,8.7748,9.0457,9.60729,9.65449,8.48851,9.62426,9.00134,10.801940000000002,7.91212,9.58447,160.0,4.0,4.0,6.42218,9.08841,12.9615,1056.0,20.0,23.0,22.964871151146998,0.0,0.0,8.83963,13.6815,6.680299999999999,8.54995,153.6,64.0,1,5,1,1,2,2,2,1,2,2,2,2,5,3,2,2,2,2,2,2,3,1,2,3,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,5,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,3,4,1,1,3,2,1,1,3,2,2,1,1,3,3,3,5,4,4,5,5,5,4,3,1,2,2,5,1,1,1,2,1,1,1,3,3,1,3,1,4,1,2,1,1,2,1,3,2,2,2,1,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,3,2,2,3,3,3,3,4,4,1,4,3,3,1,1,2,2,2,2,2,2,2,2,3,3,5,3,1,3,2
9.75,576.745484,566.41002,570.46838,613.40015,589.9184680000001,8.77882,9.15299,10.965,9.1701,11.50099,7.68295,7.84162,9.91526,10.34719,8.05673,8.40746,8.14839,10.445390000000002,10.10603,7.62363,160.0,4.0,4.0,6.42218,9.08841,12.9615,1056.0,20.0,23.0,22.964871151146998,0.0,0.0,8.83963,13.6815,6.680299999999999,8.54995,153.6,64.0,2,4,2,2,1,2,1,1,1,1,2,2,4,3,1,2,1,1,3,3,4,2,3,2,2,1,2,2,3,3,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,3,4,3,2,1,1,3,2,1,1,3,2,2,1,1,3,3,3,5,4,4,5,5,5,4,3,1,2,2,5,1,1,1,2,1,1,1,3,3,1,3,1,4,1,2,1,1,2,1,3,2,2,2,1,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,3,2,2,3,3,3,3,4,4,1,4,3,3,1,1,2,2,2,2,2,2,2,2,3,3,5,3,1,3,2
10.08,544.139848,531.304748,576.4712480000001,551.6799020000001,570.634016,10.12086,7.55475,6.97258,6.1782900000000005,11.50099,7.865749999999999,9.0457,10.22238,9.99175,8.91792,8.40746,8.57506,10.10135,3.7563,8.67085,160.0,4.0,4.0,6.42218,9.08841,12.9615,1056.0,20.0,23.0,22.964871151146998,0.0,0.0,8.83963,13.6815,6.680299999999999,8.54995,153.6,64.0,2,3,2,1,1,1,1,1,1,2,2,1,2,2,1,2,3,1,2,2,3,3,4,2,2,3,3,2,3,2,3,1,1,1,2,2,2,2,1,2,1,3,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,4,2,2,1,1,3,2,1,1,3,2,2,1,1,3,3,3,5,4,4,5,5,5,4,3,1,2,2,5,1,1,1,2,1,1,1,3,3,1,3,1,4,1,2,1,1,2,1,3,2,2,2,1,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,3,2,2,3,3,3,3,4,4,1,4,3,3,1,1,2,2,2,2,2,2,2,2,3,3,5,3,1,3,2
9.75,658.606686,630.41166,672.855894,678.4922979999999,678.892178,8.55821,7.87932,9.85265,8.05152,10.98651,8.96826,8.428240000000002,11.28642,10.72985,8.05673,8.81024,8.36223,10.445390000000002,6.80582,8.45942,160.0,4.0,4.0,6.42218,9.08841,12.9615,1056.0,20.0,23.0,22.964871151146998,0.0,0.0,8.83963,13.6815,6.680299999999999,8.54995,153.6,64.0,2,5,1,1,1,2,2,2,2,2,2,2,5,3,3,2,2,3,3,3,3,3,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,1,1,1,1,3,2,1,1,3,2,2,1,1,3,3,3,5,4,4,5,5,5,4,3,1,2,2,5,1,1,1,2,1,1,1,3,3,1,3,1,4,1,2,1,1,2,1,3,2,2,2,1,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,3,2,2,3,3,3,3,4,4,1,4,3,3,1,1,2,2,2,2,2,2,2,2,3,3,5,3,1,3,2
10.33,579.389714,528.9914620000001,550.71801,555.33794,552.740218,10.50352,9.82079,9.85265,8.54449,10.57259,8.7748,7.532170000000001,11.28642,11.68007,9.35253,12.25036,10.61066,12.79881,10.83953,9.58447,160.0,4.0,4.0,6.42218,9.08841,12.9615,1056.0,20.0,23.0,22.964871151146998,0.0,0.0,8.83963,13.6815,6.680299999999999,8.54995,153.6,64.0,1,4,1,1,1,1,2,1,2,2,2,2,5,3,3,2,3,1,3,3,2,2,2,1,1,1,2,2,2,3,2,1,1,1,1,2,2,2,1,2,1,3,1,1,1,5,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,4,2,1,1,1,3,2,1,1,3,2,2,1,1,3,3,3,5,4,4,5,5,5,4,3,1,2,2,5,1,1,1,2,1,1,1,3,3,1,3,1,4,1,2,1,1,2,1,3,2,2,2,1,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,3,2,2,3,3,3,3,4,4,1,4,3,3,1,1,2,2,2,2,2,2,2,2,3,3,5,3,1,3,2
9.75,605.4277119999999,591.754918,630.517298,599.8460200000001,635.562688,9.00789,9.15299,9.85265,8.05152,10.21804,10.83607,10.28978,11.28642,12.27791,9.35253,10.9917,10.1163,11.18387,8.46496,9.34052,160.0,4.0,4.0,6.42218,9.08841,12.9615,1056.0,20.0,23.0,22.964871151146998,0.0,0.0,8.83963,13.6815,6.680299999999999,8.54995,153.6,64.0,2,4,2,1,2,2,1,2,2,2,2,2,5,3,3,2,2,1,2,2,3,1,4,2,2,1,2,2,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,4,1,1,1,1,3,2,1,1,3,2,2,1,1,3,3,3,5,4,4,5,5,5,4,3,1,2,2,5,1,1,1,2,1,1,1,3,3,1,3,1,4,1,2,1,1,2,1,3,2,2,2,1,1,2,1,1,3,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,1,2,3,2,2,3,3,3,3,4,4,1,4,3,3,1,1,2,2,2,2,2,2,2,2,3,3,5,3,1,3,2
9.83,587.1489640000001,583.64595,596.9857639999999,603.8520179999999,647.292466,12.60945,12.852619999999998,12.567489999999998,13.33453,15.04369,14.87956,13.45388,8.94299,9.3078,8.91792,8.40746,8.57506,11.18387,8.46496,9.10865,150.0,26.0,7.0,5.66293,6.91586,12.9615,1440.83333,20.0,32.0,32.0,0.0,7.0,6.67793,11.59162,8.0184,10.90415,144.0,57.6,1,4,3,1,1,1,1,1,2,2,2,2,5,3,3,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,4,2,2,3,1,1,1,5,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,4,3,2,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2,2,3,1,4,5,3,3,2,1,2,5,2,2,2,2,2,2,2,3,3,1,3,1,4,1,2,1,1,3,3,3,2,1,2,3,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,3,3,2,1,4,4,3,1,3,4,4,3,1,4,3,3,2,1,1,2,2,2,3,3,3,4,2,2,2,3,3,3,4,1,2,1,3,2,3,2,2,2,2,4,4,2,1,3,3,2,1,2,2,2,1,2,2,2,2,3,4,3,3,3,1,2,2,4,2,4,3,1,3,2,1,1,1,2,1,3,5,3,1,2,1
10.25,585.244476,588.02889,578.04678,579.6840000000001,577.318558,9.00789,9.15299,12.567489999999998,8.05152,15.04369,8.7748,9.8041,8.94299,8.92588,9.35253,8.40746,8.78784,10.445390000000002,8.46496,8.49002,150.0,26.0,7.0,5.66293,6.91586,12.9615,1440.83333,20.0,32.0,32.0,0.0,7.0,6.67793,11.59162,8.0184,10.90415,171.0,57.6,1,4,1,2,1,2,1,2,2,2,2,2,5,4,3,2,1,1,2,2,4,1,2,2,2,1,2,1,2,2,3,1,1,1,1,2,2,2,3,2,1,2,1,2,1,5,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,4,4,2,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2,2,3,1,4,5,3,3,2,1,2,5,2,2,2,2,2,2,2,3,3,1,3,1,4,1,2,1,1,3,3,3,2,1,2,3,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,3,3,2,1,4,4,3,1,3,4,4,3,1,4,3,3,2,1,1,2,2,2,3,3,3,4,2,2,2,3,3,3,4,1,2,1,3,2,3,2,2,2,2,4,4,2,1,3,3,2,1,2,2,2,1,2,2,2,2,3,4,3,3,3,1,2,2,4,2,4,3,1,3,2,1,1,1,2,1,3,5,3,1,2,1
9.58,530.5798739999999,543.043464,541.857546,542.6041779999999,540.28177,9.79644,8.64972,9.528710000000002,8.05152,9.60657,7.495559999999999,6.42311,10.54337,11.17158,11.33758,13.20593,12.22172,13.91988,12.13203,9.58447,150.0,26.0,7.0,5.66293,6.91586,12.9615,1008.0,20.0,32.0,32.0,0.0,7.0,6.67793,11.59162,8.0184,10.90415,175.5,57.6,1,3,1,1,1,2,2,1,1,2,2,2,5,3,3,2,2,2,1,3,4,3,2,2,2,1,2,2,3,3,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,2,4,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2,2,3,1,4,5,3,3,2,1,2,5,2,2,2,2,2,2,2,3,3,1,3,1,4,1,2,1,1,3,3,3,2,1,2,3,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,3,3,2,1,4,4,3,1,3,4,4,3,1,4,3,3,2,1,1,2,2,2,3,3,3,4,2,2,2,3,3,3,4,1,2,1,3,2,3,2,2,2,2,4,4,2,1,3,3,2,1,2,2,2,1,2,2,2,2,3,4,3,3,3,1,2,2,4,2,4,3,1,3,2,1,1,1,2,1,3,5,3,1,2,1
9.58,572.155688,546.291684,622.785614,566.0453660000001,567.213834,8.12699,6.93638,9.264140000000001,6.36679,12.18062,7.16993,8.428240000000002,10.892629999999999,10.34719,11.33758,11.55635,11.47732,9.761769999999999,6.80582,7.40977,150.0,26.0,7.0,5.66293,6.91586,12.9615,1008.0,20.0,32.0,32.0,0.0,7.0,6.67793,11.59162,8.0184,10.90415,190.0,57.6,2,4,2,1,1,1,1,1,1,2,2,2,5,3,1,2,1,1,3,4,3,4,1,3,3,1,3,1,3,2,3,1,1,1,2,1,2,2,1,1,1,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,2,2,3,4,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2,2,3,1,4,5,3,3,2,1,2,5,2,2,2,2,2,2,2,3,3,1,3,1,4,1,2,1,1,3,3,3,2,1,2,3,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,3,3,2,1,4,4,3,1,3,4,4,3,1,4,3,3,2,1,1,2,2,2,3,3,3,4,2,2,2,3,3,3,4,1,2,1,3,2,3,2,2,2,2,4,4,2,1,3,3,2,1,2,2,2,1,2,2,2,2,3,4,3,3,3,1,2,2,4,2,4,3,1,3,2,1,1,1,2,1,3,5,3,1,2,1
10.25,560.2408680000001,550.23629,569.9053059999999,537.921742,540.6185800000001,10.50352,6.93638,8.33331,9.1701,10.57259,10.14141,7.84162,11.74392,10.72985,10.77067,12.25036,11.47732,13.91988,8.994789999999998,8.2504,150.0,26.0,7.0,5.66293,6.91586,12.9615,1008.0,20.0,32.0,32.0,0.0,7.0,6.67793,11.59162,8.0184,10.90415,140.8,57.6,2,4,3,1,2,2,1,2,1,2,2,2,5,1,1,3,3,1,1,1,1,4,2,1,3,2,2,2,2,3,2,1,1,1,2,2,2,2,1,3,1,4,1,1,1,6,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2,2,3,1,4,5,3,3,2,1,2,5,2,2,2,2,2,2,2,3,3,1,3,1,4,1,2,1,1,3,3,3,2,1,2,3,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,3,3,2,1,4,4,3,1,3,4,4,3,1,4,3,3,2,1,1,2,2,2,3,3,3,4,2,2,2,3,3,3,4,1,2,1,3,2,3,2,2,2,2,4,4,2,1,3,3,2,1,2,2,2,1,2,2,2,2,3,4,3,3,3,1,2,2,4,2,4,3,1,3,2,1,1,1,2,1,3,5,3,1,2,1
9.83,533.58088,515.476658,557.3903379999999,546.6900360000001,558.524534,9.51164,7.55475,8.65929,9.1701,11.50099,8.7748,8.72693,8.54792,6.33435,12.95777,15.01872,14.16594,13.91988,12.13203,9.58447,150.0,26.0,7.0,5.66293,6.91586,12.9615,1008.0,20.0,32.0,32.0,0.0,7.0,6.67793,11.59162,8.0184,10.90415,111.41667,57.6,1,3,2,2,1,2,1,1,1,2,2,2,4,1,2,2,1,2,3,2,2,2,3,2,2,2,2,2,2,2,3,1,1,1,1,2,2,2,1,2,1,2,1,1,1,5,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,3,1,1,1,1,1,2,4,4,5,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2,2,3,1,4,5,3,3,2,1,2,5,2,2,2,2,2,2,2,3,3,1,3,1,4,1,2,1,1,3,3,3,2,1,2,3,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,3,3,2,1,4,4,3,1,3,4,4,3,1,4,3,3,2,1,1,2,2,2,3,3,3,4,2,2,2,3,3,3,4,1,2,1,3,2,3,2,2,2,2,4,4,2,1,3,3,2,1,2,2,2,1,2,2,2,2,3,4,3,3,3,1,2,2,4,2,4,3,1,3,2,1,1,1,2,1,3,5,3,1,2,1
